Bank_Balance,Investment_Amount,Expenses,Transactions,Company_Name,Successful_Investment,Failed_Investment
1367519,84481,268124,97,HUL,1,0
1104474,134317,491941,45,SBI,1,0
1782491,301878,134594,62,Infosys,1,0
1474802,284981,136830,65,ICICI,1,0
204768,430009,192873,87,HUL,0,1
109777,7708,293964,75,Maruti,0,1
131187,66530,28093,30,Infosys,1,0
1395304,381180,267301,39,Reliance,1,0
1331955,320467,309630,59,SBI,1,0
475491,391958,56893,49,HDFC,1,0
890534,149385,35304,35,Bajaj,1,0
1549951,140215,352854,69,SBI,1,0
1511170,279171,431500,20,Maruti,1,0
488108,312702,253070,22,Reliance,1,0
1603195,445612,222940,40,TCS,1,0
1484267,307867,378158,51,Reliance,1,0
1193580,358197,36141,70,Infosys,1,0
1801515,398433,329124,66,TCS,1,0
1232879,118665,290252,20,HDFC,1,0
1081617,475445,443749,73,Infosys,1,0
668383,232886,135477,32,SBI,1,0
369161,470798,148559,12,Bajaj,0,1
969044,85311,158796,26,HUL,1,0
740255,160234,215505,52,Maruti,1,0
1026121,218060,127753,45,Reliance,1,0
1515753,352217,214559,52,Wipro,1,0
1257116,140276,249423,39,Maruti,1,0
1503368,266392,371844,15,Reliance,1,0
498560,84926,100470,15,HUL,1,0
446017,235741,145333,36,Maruti,1,0
757390,443468,302193,63,Wipro,1,0
329198,478973,199282,63,Reliance,0,1
1311887,400468,192224,90,ICICI,1,0
1769074,170760,44615,75,SBI,1,0
217423,193628,325904,22,Infosys,0,1
1612416,141835,352629,28,Wipro,1,0
1013449,482106,41154,65,Bajaj,1,0
932401,254805,73609,50,Reliance,1,0
201983,490935,294099,1,HDFC,0,1
1393651,45416,340346,10,HUL,1,0
1248231,261803,145734,86,Wipro,1,0
1825210,158386,407373,44,TCS,1,0
685039,276212,306321,59,Reliance,1,0
1920105,419739,132255,87,HDFC,1,0
474419,484300,155083,18,Infosys,0,1
1509961,198598,301554,100,Bajaj,1,0
1512331,386314,380458,82,SBI,1,0
1578964,184295,374631,32,TCS,1,0
1020344,122238,52246,87,Wipro,1,0
947608,294761,103452,74,ICICI,1,0
886844,276877,414470,16,Infosys,1,0
975997,467612,187491,75,HDFC,1,0
1094128,174300,452093,5,Bajaj,1,0
1697486,87234,404599,63,Bajaj,1,0
625459,213983,352018,75,TCS,1,0
879801,351901,140358,35,Reliance,1,0
1025922,469715,275345,59,Wipro,1,0
922779,307866,13795,25,ICICI,1,0
1873018,74011,316340,93,Infosys,1,0
1401577,103310,238988,37,Bajaj,1,0
51275,131457,34966,3,TCS,0,1
1779467,113916,314927,33,Bajaj,1,0
1142034,225945,39240,78,SBI,1,0
1334103,440477,253013,57,Bajaj,1,0
1307779,312377,338862,91,SBI,1,0
1362329,402180,133731,25,Bajaj,1,0
660012,133041,300966,14,Infosys,1,0
1497294,244575,114170,22,Maruti,1,0
1216637,311232,96083,69,TCS,1,0
299613,273616,118756,31,Wipro,1,0
559114,471335,228197,66,ICICI,1,0
1474484,448054,470548,28,Reliance,1,0
894460,171318,183828,74,Reliance,1,0
204351,487044,36963,74,SBI,0,1
512338,9977,15754,92,Maruti,1,0
288271,3644,394755,34,SBI,0,1
705736,249699,178604,34,Infosys,1,0
1248972,90492,453830,41,ICICI,1,0
531016,111829,287292,12,Maruti,1,0
714264,248260,42419,9,HDFC,1,0
144723,414459,321803,13,Infosys,0,1
102744,384671,186627,23,TCS,0,1
1597809,495484,55521,10,Bajaj,1,0
958553,306154,459593,44,SBI,1,0
83434,22893,65693,64,Maruti,1,0
1616031,35078,436410,7,SBI,1,0
1181672,378244,437043,45,ICICI,1,0
1440702,482212,208400,44,Wipro,1,0
178645,401036,237003,7,Reliance,0,1
455483,15729,371741,63,ICICI,1,0
306676,434795,155223,20,HUL,0,1
1800297,207914,134084,71,Bajaj,1,0
561836,453023,418666,22,Maruti,1,0
1722464,462797,348202,42,Reliance,1,0
1057818,162308,336572,68,Maruti,1,0
531500,382548,498487,39,SBI,1,0
1918578,63868,413857,39,Infosys,1,0
1364000,106200,297992,87,Maruti,1,0
928813,44421,67765,16,Reliance,1,0
966041,170915,126321,29,Bajaj,1,0
1907914,244948,465690,83,Bajaj,1,0
1516219,487815,167965,56,HUL,1,0
639111,394704,212687,69,Maruti,1,0
1116863,426765,472178,53,HDFC,1,0
379234,208739,452130,87,HDFC,0,1
772365,208138,195986,21,Wipro,1,0
1356957,58722,486895,41,HDFC,1,0
1873900,405014,458246,22,Wipro,1,0
716093,425668,124209,17,HDFC,1,0
864668,341747,432173,4,Reliance,1,0
271204,399603,384214,1,HUL,0,1
881221,31415,313018,37,TCS,1,0
1323377,170393,60891,89,Reliance,1,0
1799960,497350,495978,20,Maruti,1,0
394561,299981,468895,74,ICICI,0,1
862048,413352,369246,1,Wipro,1,0
1600549,229343,229827,93,Wipro,1,0
43899,274121,85689,61,Reliance,0,1
1318887,436088,108209,82,Bajaj,1,0
1083235,237018,244202,8,Maruti,1,0
1260636,218643,297782,57,HDFC,1,0
947112,221464,429780,89,Reliance,1,0
230971,486707,255817,99,SBI,0,1
915598,275612,401193,24,ICICI,1,0
560665,152255,284874,76,Reliance,1,0
1490743,334262,487219,63,SBI,1,0
559248,61592,422928,3,Reliance,1,0
1757827,239819,70228,15,TCS,1,0
1085986,95368,466279,70,Wipro,1,0
1095326,8719,179453,48,Infosys,1,0
1997845,220527,5042,52,HUL,1,0
1399051,373145,402560,87,ICICI,1,0
1760468,414804,404695,3,Wipro,1,0
874540,138688,251904,15,Reliance,1,0
899219,462967,60872,23,TCS,1,0
238131,371884,34075,96,HDFC,0,1
492959,297049,152634,19,HUL,1,0
1352278,6096,178993,58,Wipro,1,0
1370392,400611,350628,6,SBI,1,0
464140,31785,203610,71,HDFC,1,0
1265392,49331,23770,71,Wipro,1,0
1057502,185484,53081,30,ICICI,1,0
1985238,431213,298693,82,Maruti,1,0
771733,451164,306762,70,Infosys,1,0
1176191,64848,289366,33,TCS,1,0
1438069,74754,52272,16,SBI,1,0
1762348,8705,289321,47,Infosys,1,0
718220,31011,468232,32,ICICI,1,0
315331,260583,216363,91,Wipro,1,0
95838,34212,318315,9,HDFC,0,1
468762,443287,65719,1,Reliance,1,0
1405937,386874,294424,76,Wipro,1,0
796467,119213,371062,72,Bajaj,1,0
1865301,371102,135501,54,HDFC,1,0
1568260,255571,283804,6,TCS,1,0
746266,74486,415125,80,Maruti,1,0
1504211,218034,87993,95,Bajaj,1,0
1035562,247558,29765,60,HUL,1,0
546685,58109,316224,77,HDFC,1,0
647999,222366,317850,96,HDFC,1,0
182684,453242,355973,58,ICICI,0,1
565569,157551,114024,18,Wipro,1,0
1550180,385793,472672,17,TCS,1,0
339441,344420,80857,68,HUL,0,1
1100825,323103,429619,32,Wipro,1,0
1023408,220257,405667,53,HUL,1,0
749558,15521,125224,2,Infosys,1,0
569926,382980,38030,68,ICICI,1,0
1456641,360955,376889,76,ICICI,1,0
1102455,167012,487043,32,Infosys,1,0
1850049,455062,80771,39,HDFC,1,0
154612,287524,435270,91,Reliance,0,1
867442,378242,430462,40,TCS,1,0
1370832,239422,83860,8,ICICI,1,0
1928779,349875,245285,33,Maruti,1,0
1199559,444833,65035,65,Bajaj,1,0
1028705,85267,471543,96,Infosys,1,0
1431692,235362,110399,12,Maruti,1,0
1182331,218923,488103,71,Wipro,1,0
1860881,28011,214240,97,SBI,1,0
1612983,18263,408053,86,TCS,1,0
1168491,127556,255326,94,Infosys,1,0
380912,105619,145540,48,Wipro,1,0
1200225,328284,308396,98,Bajaj,1,0
1551881,100715,23325,94,Infosys,1,0
1200494,231458,224914,25,Wipro,1,0
451160,17155,332166,37,Infosys,1,0
769253,476689,11445,38,Wipro,1,0
1845760,271164,138650,64,HDFC,1,0
1404699,29297,410964,54,SBI,1,0
1610515,316546,473716,5,Maruti,1,0
1186679,461192,226340,73,Wipro,1,0
1862385,135954,412386,97,SBI,1,0
326341,85906,196584,32,Reliance,1,0
186966,136772,89343,19,Reliance,1,0
1672264,208883,427215,12,SBI,1,0
1923659,341055,320423,94,Maruti,1,0
937410,395987,322674,44,HUL,1,0
1490535,338898,98573,85,Reliance,1,0
935467,463885,445918,18,ICICI,1,0
121711,263740,180844,14,Bajaj,0,1
1343015,312126,81976,82,HUL,1,0
973727,320010,413594,69,Reliance,1,0
477318,283642,332872,82,Wipro,1,0
901393,320602,39189,97,HUL,1,0
128166,104952,311538,37,HDFC,0,1
363436,416011,233955,79,Maruti,0,1
94094,38729,307589,4,Reliance,0,1
156942,277628,140372,52,Wipro,0,1
580368,279802,197655,65,Reliance,1,0
1514894,226772,104001,13,HDFC,1,0
212790,332135,77466,49,Maruti,0,1
1845963,432464,288350,96,ICICI,1,0
1017152,295756,101185,37,HUL,1,0
1336855,418755,186006,55,Reliance,1,0
1357767,341485,446676,82,Wipro,1,0
175200,223820,233060,92,Maruti,0,1
823520,391901,294120,100,Infosys,1,0
1999224,61900,205888,21,HUL,1,0
913166,431332,93349,92,Reliance,1,0
331434,332170,1212,64,Wipro,0,1
1857413,496379,470290,16,HUL,1,0
1617660,470606,63308,99,TCS,1,0
706266,309778,319197,88,ICICI,1,0
1040360,424753,495149,73,HUL,1,0
1014549,441265,155326,84,Reliance,1,0
1159777,46286,167783,39,TCS,1,0
808010,183337,69889,42,ICICI,1,0
1931840,266708,444243,3,ICICI,1,0
630309,383034,286376,59,SBI,1,0
674423,466324,287655,67,Maruti,1,0
510300,87357,63024,45,SBI,1,0
303908,93059,283557,41,TCS,1,0
88506,195167,489876,11,Infosys,0,1
1090812,335986,334147,92,Bajaj,1,0
580783,181143,410432,28,Maruti,1,0
1892738,121504,127160,9,SBI,1,0
881773,126625,241843,80,Reliance,1,0
1265088,320668,149667,2,TCS,1,0
268111,328076,260196,34,Maruti,0,1
191720,127898,87455,7,SBI,1,0
1076598,95725,417619,26,TCS,1,0
697072,354684,421780,7,SBI,1,0
1210284,232419,234742,60,ICICI,1,0
1437245,402729,217953,24,SBI,1,0
516047,475651,491605,14,Reliance,1,0
722000,238916,261422,68,Bajaj,1,0
1234830,494999,15518,99,TCS,1,0
1678307,249479,298624,23,Wipro,1,0
1428681,448513,413209,45,Maruti,1,0
799086,431313,271161,52,Bajaj,1,0
1613616,397781,151921,99,Maruti,1,0
1283789,37965,196592,82,Bajaj,1,0
1185358,172913,72367,14,ICICI,1,0
427350,350013,433131,85,Wipro,0,1
664877,41899,251319,14,HUL,1,0
1655768,289930,422007,9,Maruti,1,0
1527093,430097,488325,37,TCS,1,0
1224149,360828,480734,14,ICICI,1,0
94437,313750,462806,50,HDFC,0,1
1375442,53810,301235,21,HUL,1,0
474182,288155,461159,70,SBI,1,0
1967824,256133,42905,49,HDFC,1,0
661903,183994,92738,59,Maruti,1,0
551856,205566,361707,97,Reliance,1,0
876872,468307,252009,98,Bajaj,1,0
1369150,417232,340396,54,Wipro,1,0
1089454,193555,181547,8,Wipro,1,0
350339,100958,321416,65,Wipro,1,0
1411767,71339,400871,12,TCS,1,0
1295201,402928,119092,84,Maruti,1,0
1319022,368572,390999,13,Maruti,1,0
975184,319559,332496,8,HUL,1,0
459243,389500,286035,80,ICICI,1,0
1194455,101523,161895,69,Wipro,1,0
475725,239078,122694,61,Wipro,1,0
29642,415968,36383,94,Bajaj,0,1
1304389,142146,126423,9,Infosys,1,0
1376481,283346,38400,81,Infosys,1,0
1219725,150872,370904,67,Reliance,1,0
1965739,396290,472233,65,TCS,1,0
812544,235486,86081,4,Maruti,1,0
269511,291388,162823,37,Bajaj,0,1
1999512,73316,439455,30,ICICI,1,0
1560550,267131,276321,14,Wipro,1,0
878634,63002,199728,76,TCS,1,0
958767,216184,76429,51,Wipro,1,0
822838,92281,227422,74,HDFC,1,0
1730558,84205,254833,35,Wipro,1,0
1969579,123474,498054,32,HUL,1,0
749444,418232,284458,99,Reliance,1,0
181739,417412,206849,63,Maruti,0,1
975302,41482,104514,65,Bajaj,1,0
956122,430144,374180,30,TCS,1,0
1049833,34676,397014,29,Infosys,1,0
1395989,223287,75454,30,Maruti,1,0
837464,331794,154392,4,HDFC,1,0
550456,177286,165150,61,HUL,1,0
590222,324545,465910,86,Maruti,1,0
342585,187191,456507,34,Wipro,0,1
699737,193926,209530,3,Infosys,1,0
1237070,113685,393953,17,SBI,1,0
127952,143183,392621,76,HUL,0,1
125510,441369,491655,93,Maruti,0,1
1574197,495743,118544,17,Reliance,1,0
1764768,6419,345709,50,TCS,1,0
14234,423645,214105,12,ICICI,0,1
26321,375072,322435,93,HUL,0,1
1324107,131279,160467,34,Wipro,1,0
1259922,224299,7705,46,Wipro,1,0
679833,309880,94229,69,SBI,1,0
1260523,149972,437048,71,Wipro,1,0
351322,460044,328640,50,Maruti,0,1
372982,440204,191198,16,ICICI,0,1
211301,180523,127326,3,ICICI,1,0
1431783,176465,130887,56,SBI,1,0
1612835,425931,454674,58,Reliance,1,0
1429989,28885,424818,39,Maruti,1,0
368287,66825,244165,79,SBI,1,0
523205,2111,313940,62,Reliance,1,0
1945242,314812,335467,40,HDFC,1,0
1737639,100103,464671,14,HDFC,1,0
1831325,107846,253483,65,Infosys,1,0
1469508,138989,452735,6,HUL,1,0
1521074,265716,161285,22,HUL,1,0
286889,165885,36008,83,SBI,1,0
1859631,175821,494376,28,Wipro,1,0
115118,49476,57831,39,Bajaj,1,0
116780,51168,62660,32,HUL,1,0
1363715,164560,42719,61,Wipro,1,0
62438,152175,443501,64,Maruti,0,1
934386,236929,232411,22,HUL,1,0
1684561,482740,225221,100,ICICI,1,0
402291,362380,370027,71,Bajaj,1,0
1876431,265344,483070,45,ICICI,1,0
104794,296144,272419,46,HUL,0,1
1398631,373597,311864,85,ICICI,1,0
744798,488719,468522,29,Maruti,1,0
1127217,198184,158178,78,Maruti,1,0
1388292,480720,156083,76,Infosys,1,0
319679,51366,16147,52,HDFC,1,0
10485,467573,489023,83,TCS,0,1
1730892,29007,288817,57,Infosys,1,0
187804,329407,194874,61,Infosys,0,1
355236,252791,56341,38,Bajaj,1,0
438732,430954,386863,97,Reliance,1,0
1554565,401758,125638,89,HUL,1,0
129476,173801,423385,65,Bajaj,0,1
1100149,140776,275643,15,HUL,1,0
908787,4956,427189,98,TCS,1,0
461035,83206,402237,80,HDFC,1,0
128581,91586,447938,20,Bajaj,0,1
670904,158961,137975,58,ICICI,1,0
799851,172134,217127,74,Reliance,1,0
1011042,134883,170629,48,Maruti,1,0
383100,102946,251731,15,SBI,1,0
789109,427036,417335,28,SBI,1,0
861528,391987,279839,95,TCS,1,0
819233,69169,489246,41,HDFC,1,0
969973,292142,319575,51,ICICI,1,0
915901,135146,51264,38,Infosys,1,0
205189,287111,228816,89,HDFC,0,1
915012,113115,476491,95,Infosys,1,0
1757852,485434,157301,60,HDFC,1,0
494817,222292,157218,81,SBI,1,0
1559443,386620,126990,74,HDFC,1,0
1585131,262377,246131,61,Wipro,1,0
279747,177525,293992,25,SBI,0,1
632723,361079,41509,46,Wipro,1,0
1797498,305130,241172,36,Reliance,1,0
1660414,1121,241709,92,Bajaj,1,0
1934774,82144,462568,99,Maruti,1,0
1197746,437485,47228,91,Reliance,1,0
667625,400803,495549,61,SBI,1,0
365762,377990,316810,70,ICICI,0,1
146240,113365,154690,29,Reliance,0,1
52104,20855,311197,61,Reliance,0,1
298292,121112,196485,97,HUL,1,0
769158,260804,234221,5,Reliance,1,0
1409690,433418,289281,84,HDFC,1,0
714591,388690,117317,22,Infosys,1,0
1174139,257004,289594,17,ICICI,1,0
1434700,405094,233399,86,Maruti,1,0
246093,367608,206258,17,HDFC,0,1
1785177,131574,27010,67,Infosys,1,0
1650900,386326,218374,54,Maruti,1,0
1001800,332496,334984,59,Wipro,1,0
1444633,306847,115533,38,Maruti,1,0
714171,153695,92165,69,Bajaj,1,0
1782627,170220,169502,89,Maruti,1,0
1989000,42173,236173,19,HUL,1,0
976350,23852,205849,82,Reliance,1,0
587749,407933,110817,75,TCS,1,0
1657134,218091,492701,65,Wipro,1,0
1879396,298919,112498,12,Reliance,1,0
744215,274451,262544,32,Bajaj,1,0
1479857,141689,345002,77,Maruti,1,0
746260,329519,58146,75,SBI,1,0
1551553,118751,55112,94,Maruti,1,0
1041638,462552,335744,72,Reliance,1,0
1141019,408967,266418,52,HDFC,1,0
1823108,433513,156481,82,Bajaj,1,0
305012,233551,456466,25,Maruti,0,1
552505,433342,427877,99,Wipro,1,0
1087903,430452,314422,22,ICICI,1,0
194936,198299,99078,34,TCS,0,1
972829,375445,223945,87,SBI,1,0
1620144,269617,492977,90,HDFC,1,0
147944,409771,203050,47,SBI,0,1
1425298,45026,470014,90,Reliance,1,0
124609,410208,464152,40,Maruti,0,1
1686114,230038,42541,86,HUL,1,0
1005896,320183,131004,91,Maruti,1,0
530461,241854,170675,33,Reliance,1,0
1214407,220530,254839,42,HDFC,1,0
1822162,57232,46897,26,Maruti,1,0
1697359,482892,469741,39,HDFC,1,0
1978835,119622,105231,57,Infosys,1,0
1411163,381555,377129,84,TCS,1,0
1218664,83698,191556,53,Reliance,1,0
174712,237951,84028,40,HUL,0,1
48106,270696,184276,52,TCS,0,1
1897343,391370,242126,33,Wipro,1,0
96763,342846,435433,76,Maruti,0,1
814712,62965,315896,65,Wipro,1,0
219844,31260,171173,69,TCS,1,0
273020,437309,303183,15,ICICI,0,1
809980,40626,318242,21,Bajaj,1,0
18625,243007,133161,80,Reliance,0,1
1111477,64049,450472,65,Maruti,1,0
720371,393611,121827,55,TCS,1,0
972539,427458,55166,39,HDFC,1,0
1628509,66596,352561,74,Bajaj,1,0
1090271,49665,200415,63,Reliance,1,0
1375102,172959,241142,6,SBI,1,0
516167,233444,488137,45,TCS,1,0
1095925,18958,122822,64,Infosys,1,0
1600797,370985,402699,57,Reliance,1,0
562318,134800,443688,29,Infosys,1,0
1574423,170001,496889,48,Infosys,1,0
1445708,398728,284975,89,TCS,1,0
478636,20087,190342,64,Maruti,1,0
652099,48657,169486,7,Reliance,1,0
1189263,152297,93039,58,TCS,1,0
1055579,246935,404961,41,TCS,1,0
1378492,380533,383170,2,HUL,1,0
1223102,474600,198532,99,Wipro,1,0
404171,413441,434595,76,TCS,0,1
931017,270317,264050,66,Wipro,1,0
985133,224937,202339,16,Infosys,1,0
735956,381669,485363,58,Wipro,1,0
1800841,167926,236839,87,TCS,1,0
1471052,63117,107740,63,SBI,1,0
1369033,38117,4465,38,Wipro,1,0
1242053,133652,280895,96,HUL,1,0
1741168,257822,22092,31,TCS,1,0
1690517,456207,119560,93,HDFC,1,0
1203489,263879,235832,13,SBI,1,0
341752,188062,469153,31,Infosys,0,1
186760,414573,129502,89,Maruti,0,1
1724010,34058,151501,14,Bajaj,1,0
1340208,343545,166085,93,Maruti,1,0
1629765,468453,227880,77,Maruti,1,0
305922,262061,469102,20,SBI,0,1
206538,210736,261087,52,Bajaj,0,1
655956,386939,408498,67,Infosys,1,0
1280279,470760,63675,93,Reliance,1,0
674266,450510,193332,82,SBI,1,0
1552008,136454,228293,86,ICICI,1,0
1768781,131484,43925,63,Wipro,1,0
184461,425225,32848,72,Bajaj,0,1
731429,347768,404139,65,Reliance,1,0
1141528,117750,251665,4,HUL,1,0
679778,335357,387139,19,Wipro,1,0
974087,93200,283927,94,HDFC,1,0
644168,169504,213859,20,ICICI,1,0
1927755,258440,473259,44,HUL,1,0
99666,303842,308259,3,Bajaj,0,1
875372,391171,485678,63,Bajaj,1,0
1229077,31051,30647,36,Wipro,1,0
1746892,429476,187444,91,Maruti,1,0
1555816,376790,156404,94,ICICI,1,0
1217992,102179,256179,78,Wipro,1,0
1247403,359795,461187,58,Reliance,1,0
1593043,152150,442936,55,Maruti,1,0
1918351,380154,75745,27,TCS,1,0
679666,464309,3145,86,SBI,1,0
161286,398359,280152,15,HUL,0,1
406194,157672,465347,53,ICICI,0,1
1342227,453253,132346,87,TCS,1,0
637687,360447,380409,54,HUL,1,0
924210,298182,281826,55,SBI,1,0
804603,285932,358367,95,HDFC,1,0
1667229,170209,191396,44,Maruti,1,0
280999,305099,27489,95,ICICI,0,1
386850,224441,428187,51,HDFC,0,1
1022780,438056,464370,57,Reliance,1,0
1890682,210969,478960,29,TCS,1,0
1815168,352147,198147,69,Bajaj,1,0
14616,228737,249324,91,Wipro,0,1
598373,214743,70617,5,HUL,1,0
892063,377023,170245,95,ICICI,1,0
1507908,345253,207970,27,Maruti,1,0
1904927,159592,189786,35,Infosys,1,0
1025105,484202,21113,92,Bajaj,1,0
215053,11260,336626,33,HDFC,0,1
701696,402400,80790,55,Reliance,1,0
442533,456975,58132,42,SBI,0,1
1332944,40377,291063,2,SBI,1,0
642867,66736,416005,11,ICICI,1,0
1874967,423713,214304,98,Maruti,1,0
1153643,483884,365575,13,Bajaj,1,0
1710804,189321,55357,5,HUL,1,0
392706,200458,449412,81,Maruti,0,1
1172378,290296,23658,30,HDFC,1,0
1918736,282164,493491,79,Maruti,1,0
1090449,50503,290940,65,ICICI,1,0
996786,270145,220840,34,Reliance,1,0
1612884,411742,206321,14,Reliance,1,0
783126,55719,186485,60,Bajaj,1,0
764903,111664,359141,22,SBI,1,0
1527340,114796,351791,47,SBI,1,0
874999,122978,330249,9,Maruti,1,0
844270,72978,9624,25,Wipro,1,0
792837,305199,415601,31,Reliance,1,0
1058591,482276,204215,39,Reliance,1,0
1349686,285054,13950,19,Infosys,1,0
1138136,286597,100286,73,HUL,1,0
1082380,482818,35036,59,Wipro,1,0
306530,437046,413989,14,Infosys,0,1
646486,471543,87013,62,Infosys,1,0
1898798,327946,2732,7,Wipro,1,0
785187,158146,17709,83,SBI,1,0
1083777,86899,231647,34,Wipro,1,0
1133589,219534,234707,82,Wipro,1,0
946467,412572,295593,12,TCS,1,0
29449,329202,245738,8,HDFC,0,1
1613293,375104,409403,61,Wipro,1,0
458036,435634,1348,54,HDFC,1,0
962453,77469,34479,33,Bajaj,1,0
414877,224824,360537,49,ICICI,1,0
463779,313574,26941,91,HUL,1,0
1441539,160852,375678,6,Maruti,1,0
1407810,329152,54019,41,Infosys,1,0
1327559,302914,105367,53,HDFC,1,0
687110,37021,139839,39,HUL,1,0
1106361,426849,424306,30,Wipro,1,0
1024351,173379,212339,28,SBI,1,0
319272,446521,442569,95,ICICI,0,1
1561843,61357,131097,4,Wipro,1,0
995047,294478,242092,26,TCS,1,0
1219140,138518,288139,28,Infosys,1,0
887491,124234,176769,52,HDFC,1,0
1510520,205466,238403,28,SBI,1,0
750435,490109,122365,1,HDFC,1,0
1779209,74037,471597,77,Maruti,1,0
1715595,56340,390054,3,HDFC,1,0
1187804,247922,33559,5,TCS,1,0
975087,427520,100142,8,ICICI,1,0
1261394,91453,375165,90,HDFC,1,0
1081374,64088,235073,65,TCS,1,0
711957,411382,328744,63,Reliance,1,0
1780725,404187,286812,27,HUL,1,0
1814931,301094,215084,65,Reliance,1,0
970182,213160,416633,100,ICICI,1,0
1943922,400528,346804,100,Bajaj,1,0
118418,438684,233072,72,Wipro,0,1
637127,314340,180601,54,Wipro,1,0
1733380,423593,312524,67,HDFC,1,0
1376130,358182,111971,100,HDFC,1,0
1197615,414408,278771,84,HDFC,1,0
1896727,251639,51771,53,Reliance,1,0
387461,94342,109572,13,ICICI,1,0
608416,449741,171783,28,SBI,1,0
1229638,297579,409599,99,HDFC,1,0
1542025,410266,262626,98,HDFC,1,0
231654,248599,186324,22,Maruti,0,1
837341,309647,117875,97,Maruti,1,0
677721,450376,480326,73,Reliance,1,0
1443730,261018,238957,98,Infosys,1,0
1150526,470529,408388,31,HDFC,1,0
1110766,171885,403878,64,ICICI,1,0
974981,62837,13506,79,Maruti,1,0
1009319,68643,383602,65,HDFC,1,0
802176,167678,46212,32,TCS,1,0
900542,171730,160338,3,Bajaj,1,0
134682,451677,349533,27,ICICI,0,1
635951,488857,41555,32,Reliance,1,0
597371,497325,190232,3,SBI,1,0
163290,311146,361116,81,Infosys,0,1
789378,8161,90565,85,HDFC,1,0
1729078,290850,171770,47,ICICI,1,0
1784069,315110,394947,66,Reliance,1,0
55132,302934,169417,14,Bajaj,0,1
419569,63712,393274,72,Wipro,1,0
266445,239657,212934,9,Bajaj,1,0
1397941,67558,370408,76,HDFC,1,0
618607,79167,195142,26,HUL,1,0
185550,97421,442055,97,HDFC,0,1
779242,156803,7664,3,Reliance,1,0
966489,4328,27417,67,HUL,1,0
30232,137644,340404,68,Wipro,0,1
1239924,364778,276018,53,TCS,1,0
1601724,47615,303299,65,Infosys,1,0
906773,49136,36395,84,Infosys,1,0
569992,239142,262157,46,TCS,1,0
189700,209999,1617,4,Maruti,0,1
448614,221390,333795,89,Bajaj,1,0
1439357,44001,269289,33,Bajaj,1,0
1252846,110349,263601,98,Wipro,1,0
298385,184090,494896,78,TCS,0,1
574630,296839,465315,75,HUL,1,0
1642109,384672,95828,82,TCS,1,0
333058,244360,381018,1,Wipro,0,1
1038206,495719,397003,54,SBI,1,0
1129980,24084,478957,37,HDFC,1,0
1121020,492402,41219,14,Reliance,1,0
577076,240465,348971,91,HUL,1,0
831180,482810,144168,29,Infosys,1,0
1442167,9584,423348,70,TCS,1,0
1397223,191259,324246,8,SBI,1,0
1307910,128627,358835,28,Wipro,1,0
1728248,213718,180771,68,SBI,1,0
1113610,68161,339857,77,Reliance,1,0
1511776,112527,1914,61,Wipro,1,0
1181143,21944,486566,66,Bajaj,1,0
1510872,174078,367053,41,TCS,1,0
200589,464545,369235,73,SBI,0,1
398914,216130,44761,44,TCS,1,0
676135,199130,16322,79,SBI,1,0
1656004,411053,476057,46,HDFC,1,0
789880,383553,160489,58,SBI,1,0
438670,360442,478907,96,HUL,0,1
289499,100734,464929,99,Wipro,0,1
1808307,239054,76099,22,HDFC,1,0
1736202,250677,101102,22,SBI,1,0
1133244,206121,122702,33,SBI,1,0
1670862,60574,172878,23,Maruti,1,0
1421286,403379,423764,2,Maruti,1,0
1983311,274117,73121,99,ICICI,1,0
890447,333599,358538,74,Infosys,1,0
